address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
1806 DIGHTON ST,PA,CAMP HILL,17011,988,13.0,4.0,,X,455146084,125655,2023B
1726 CORNELL RD,PA,CAMP HILL,17011,1196,13.0,4.0,,X,455146096,125655,2023B
1722 CORNELL RD,PA,CAMP HILL,17011,988,6.0,4.0,,X,455146104,125655,2023B
1718 CORNELL RD,PA,CAMP HILL,17011,988,13.0,4.0,,X,455146112,125655,2023B
1714 CORNELL RD,PA,CAMP HILL,17011,1144,6.0,10.0,,X,455146120,125655,2023B
1710 CORNELL RD,PA,CAMP HILL,17011,988,13.0,4.0,,X,455146128,125655,2023B
1708 CORNELL RD,PA,CAMP HILL,17011,1138,13.0,4.0,,X,455146132,125655,2023B
1704 CORNELL RD,PA,CAMP HILL,17011,1158,13.0,4.0,,X,455146136,125655,2023B
1700 CORNELL RD,PA,CAMP HILL,17011,988,13.0,4.0,,X,455146140,125655,2023B
1701 CORNELL RD,PA,CAMP HILL,17011,988,13.0,4.0,,X,455146144,125655,2023B
1705 CORNELL RD,PA,CAMP HILL,17011,988,6.0,4.0,,X,455146148,125655,2023B
220 N 26TH ST,PA,CAMP HILL,17011,3783,13.0,4.0,,X,455146152,125655,2023B
224 N 26TH ST,PA,CAMP HILL,17011,2258,6.0,4.0,,X,455146156,125655,2023B
228 N 26TH ST,PA,CAMP HILL,17011,2268,13.0,4.0,,X,455146160,125655,2023B
236 N 26TH ST,PA,CAMP HILL,17011,1479,6.0,10.0,,X,455146164,125655,2023B
240 N 26TH ST,PA,CAMP HILL,17011,2590,13.0,4.0,,X,455146168,125655,2023B
246 N 26TH ST,PA,CAMP HILL,17011,3877,6.0,16.0,,X,455146172,125655,2023B
245 N 26TH ST,PA,CAMP HILL,17011,2628,13.0,16.0,,X,455146176,125655,2023B
241 N 26TH ST,PA,CAMP HILL,17011,1798,6.0,16.0,,X,455146180,125655,2023B
237 N 26TH ST,PA,CAMP HILL,17011,2103,13.0,10.0,,X,455146184,125655,2023B
233 N 26TH ST,PA,CAMP HILL,17011,1861,6.0,10.0,,X,455146188,125655,2023B
229 N 26TH ST,PA,CAMP HILL,17011,2347,6.0,16.0,,X,455146192,125655,2023B
225 N 26TH ST,PA,CAMP HILL,17011,2122,13.0,16.0,,X,455146196,125655,2023B
219 N 26TH ST,PA,CAMP HILL,17011,1846,13.0,4.0,,X,455146200,125655,2023B
215 N 26TH ST,PA,CAMP HILL,17011,1873,6.0,16.0,,X,455146204,125655,2023B
209 N 26TH ST,PA,CAMP HILL,17011,1484,6.0,4.0,,X,455146208,125655,2023B
205 N 26TH ST,PA,CAMP HILL,17011,3936,13.0,4.0,,X,455146212,125655,2023B
202 N 25TH ST,PA,CAMP HILL,17011,2128,13.0,4.0,,X,455146220,125655,2023B
206 N 25TH ST,PA,CAMP HILL,17011,2121,13.0,4.0,,X,455146228,125655,2023B
208 N 25TH ST,PA,CAMP HILL,17011,2666,13.0,10.0,,X,455146236,125655,2023B
216 N 25TH ST,PA,CAMP HILL,17011,2022,13.0,10.0,,X,455146248,125655,2023B
220 N 25TH ST,PA,CAMP HILL,17011,2244,13.0,13.0,,X,455146256,125655,2023B
224 N 25TH ST,PA,CAMP HILL,17011,1880,6.0,10.0,,X,455146264,125655,2023B
228 N 25TH ST,PA,CAMP HILL,17011,2564,13.0,10.0,,X,455146272,125655,2023B
232 N 25TH ST,PA,CAMP HILL,17011,2887,13.0,10.0,,X,455146280,125655,2023B
236 N 25TH ST,PA,CAMP HILL,17011,3914,13.0,4.0,,X,455146292,125655,2023B
245 N 25TH ST,PA,CAMP HILL,17011,3100,6.0,16.0,,X,455146296,125655,2023B
239 N 25TH ST,PA,CAMP HILL,17011,2579,6.0,4.0,,X,455146300,125655,2023B
235 N 25TH ST,PA,CAMP HILL,17011,2163,13.0,16.0,,X,455146304,125655,2023B
227 N 25TH ST,PA,CAMP HILL,17011,1872,6.0,10.0,,X,455146308,125655,2023B
223 N 25TH ST,PA,CAMP HILL,17011,2272,6.0,10.0,,X,455146312,125655,2023B
219 N 25TH ST,PA,CAMP HILL,17011,1575,6.0,10.0,,X,455146316,125655,2023B
217 N 25TH ST,PA,CAMP HILL,17011,2068,13.0,10.0,,X,455146320,125655,2023B
215 N 25TH ST,PA,CAMP HILL,17011,1325,6.0,16.0,,X,455146324,125655,2023B
213 N 25TH ST,PA,CAMP HILL,17011,1846,6.0,16.0,,X,455146328,125655,2023B
209 N 25TH ST,PA,CAMP HILL,17011,1970,13.0,4.0,,X,455146332,125655,2023B
205 N 25TH ST,PA,CAMP HILL,17011,1807,6.0,16.0,,X,455146336,125655,2023B
206 WILLOW AVE,PA,CAMP HILL,17011,2316,13.0,16.0,,X,455146340,125655,2023B
212 WILLOW AVE,PA,CAMP HILL,17011,2746,13.0,16.0,,X,455146344,125655,2023B
222 WILLOW AVE,PA,CAMP HILL,17011,3300,13.0,4.0,,X,455146348,125655,2023B
232 WILLOW AVE,PA,CAMP HILL,17011,2732,13.0,4.0,,X,455146352,125655,2023B
236 WILLOW AVE,PA,CAMP HILL,17011,2656,13.0,10.0,,X,455146356,125655,2023B
242 WILLOW AVE,PA,CAMP HILL,17011,3293,13.0,4.0,,X,455146360,125655,2023B
248 WILLOW AVE,PA,CAMP HILL,17011,2280,6.0,10.0,,X,455146364,125655,2023B
2429 LINCOLN ST,PA,CAMP HILL,17011,1976,13.0,16.0,,X,455146368,125655,2023B
2415 LINCOLN ST,PA,CAMP HILL,17011,3032,13.0,16.0,,X,455146372,125655,2023B
209 WILLOW AVE,PA,CAMP HILL,17011,2253,13.0,10.0,,X,455146384,125655,2023B
225 WILLOW AVE,PA,CAMP HILL,17011,2901,13.0,16.0,,X,455146392,125655,2023B
250 N 24TH ST,PA,CAMP HILL,17011,3301,6.0,16.0,,X,455146400,125655,2023B
266 N 24TH ST,PA,CAMP HILL,17011,2451,6.0,10.0,,X,455146412,125655,2023B
2329 LINCOLN ST,PA,CAMP HILL,17011,2549,13.0,16.0,,X,455146420,125655,2023B
257 N 24TH ST,PA,CAMP HILL,17011,2368,6.0,10.0,,X,455146428,125655,2023B
253 N 24TH ST,PA,CAMP HILL,17011,2150,6.0,16.0,,X,455146436,125655,2023B
247 N 24TH ST,PA,CAMP HILL,17011,1614,13.0,4.0,,X,455146444,125655,2023B
243 N 24TH ST,PA,CAMP HILL,17011,1968,13.0,4.0,,X,455146448,125655,2023B
239 N 24TH ST,PA,CAMP HILL,17011,1878,13.0,4.0,,X,455146452,125655,2023B
233 N 24TH ST,PA,CAMP HILL,17011,1564,6.0,16.0,,X,455146456,125655,2023B
227 N 24TH ST,PA,CAMP HILL,17011,1924,6.0,10.0,,X,455146460,125655,2023B
221 N 24TH ST,PA,CAMP HILL,17011,1960,6.0,16.0,,X,455146464,125655,2023B
215 N 24TH ST,PA,CAMP HILL,17011,2437,13.0,10.0,,X,455146468,125655,2023B
211 N 24TH ST,PA,CAMP HILL,17011,2173,13.0,4.0,,X,455146472,125655,2023B
207 N 24TH ST,PA,CAMP HILL,17011,2065,6.0,16.0,,X,455146476,125655,2023B
201 N 24TH ST,PA,CAMP HILL,17011,2461,6.0,10.0,,X,455146480,125655,2023B
2322 LOGAN ST,PA,CAMP HILL,17011,1627,13.0,10.0,,X,455146484,125655,2023B
2312 LOGAN ST,PA,CAMP HILL,17011,1231,6.0,10.0,,X,455146488,125655,2023B
2306 LOGAN ST,PA,CAMP HILL,17011,1612,6.0,4.0,,X,455146492,125655,2023B
202 N 23RD ST,PA,CAMP HILL,17011,1964,6.0,10.0,,X,455146496,125655,2023B
2301 PAGE ST,PA,CAMP HILL,17011,2510,13.0,4.0,,X,455146500,125655,2023B
2315 PAGE ST,PA,CAMP HILL,17011,2108,13.0,4.0,,X,455146504,125655,2023B
2317 PAGE ST,PA,CAMP HILL,17011,2240,13.0,13.0,13,X,455146508,125655,2023B
2320 PAGE ST,PA,CAMP HILL,17011,2330,6.0,16.0,,X,455146512,125655,2023B
226 N 23RD ST,PA,CAMP HILL,17011,1693,6.0,10.0,,X,455146516,125655,2023B
228 N 23RD ST,PA,CAMP HILL,17011,1779,6.0,16.0,,X,455146520,125655,2023B
230 N 23RD ST,PA,CAMP HILL,17011,1831,13.0,16.0,,X,455146524,125655,2023B
236 N 23RD ST,PA,CAMP HILL,17011,2861,13.0,4.0,,X,455146528,125655,2023B
242 N 23RD ST,PA,CAMP HILL,17011,1650,13.0,4.0,,X,455146536,125655,2023B
2317 LINCOLN ST,PA,CAMP HILL,17011,2122,13.0,4.0,,X,455146544,125655,2023B
2325 LINCOLN ST,PA,CAMP HILL,17011,1792,6.0,10.0,,X,455146556,125655,2023B
249 N 23RD ST,PA,CAMP HILL,17011,1640,6.0,10.0,,X,455146564,125655,2023B
237 N 23RD ST,PA,CAMP HILL,17011,2278,13.0,4.0,,X,455146596,125655,2023B
2219 PAGE ST,PA,CAMP HILL,17011,2454,6.0,10.0,,X,455146600,125655,2023B
2200 PAGE ST,PA,CAMP HILL,17011,3138,13.0,16.0,,X,455146604,125655,2023B
2110 PAGE ST,PA,CAMP HILL,17011,1568,6.0,16.0,,X,455146608,125655,2023B
2106 PAGE ST,PA,CAMP HILL,17011,1846,6.0,16.0,,X,455146612,125655,2023B
2102 PAGE ST,PA,CAMP HILL,17011,1040,13.0,16.0,,X,455146616,125655,2023B
248 N 21ST ST,PA,CAMP HILL,17011,1964,13.0,4.0,,X,455146620,125655,2023B
256 N 21ST ST,PA,CAMP HILL,17011,1372,13.0,4.0,,X,455146624,125655,2023B
260 N 21ST ST,PA,CAMP HILL,17011,760,13.0,13.0,,X,455146628,125655,2023B
223 N 23RD ST,PA,CAMP HILL,17011,1788,13.0,16.0,,X,455146632,125655,2023B
219 N 23RD ST,PA,CAMP HILL,17011,2633,13.0,16.0,,X,455146636,125655,2023B
215 N 23RD ST,PA,CAMP HILL,17011,2182,13.0,16.0,,X,455146640,125655,2023B
2216 LOGAN ST,PA,CAMP HILL,17011,2189,13.0,4.0,,X,455146644,125655,2023B
2208 LOGAN ST,PA,CAMP HILL,17011,1573,13.0,4.0,,X,455146648,125655,2023B
2204 LOGAN ST,PA,CAMP HILL,17011,1623,6.0,10.0,,X,455146652,125655,2023B
2202 LOGAN ST,PA,CAMP HILL,17011,1900,13.0,4.0,,X,455146656,125655,2023B
2110 LOGAN ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455146660,125655,2023B
2102 LOGAN ST,PA,CAMP HILL,17011,1066,13.0,4.0,,X,455146664,125655,2023B
212 N 21ST ST,PA,CAMP HILL,17011,1025,13.0,4.0,,X,455146668,125655,2023B
216 N 21ST ST,PA,CAMP HILL,17011,1148,6.0,4.0,,X,455146672,125655,2023B
2101 PAGE ST,PA,CAMP HILL,17011,1032,6.0,4.0,,X,455146676,125655,2023B
2203 PAGE ST,PA,CAMP HILL,17011,1960,6.0,10.0,,X,455146684,125655,2023B
2204 PAGE ST,PA,CAMP HILL,17011,1628,13.0,4.0,,X,455146692,125655,2023B
1927 ARLINGTON ST,PA,CAMP HILL,17011,1265,13.0,4.0,,X,455146700,125655,2023B
2019 ARLINGTON ST,PA,CAMP HILL,17011,1555,13.0,2.0,,X,455146712,125655,2023B
2021 ARLINGTON ST,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455146720,125655,2023B
2023 ARLINGTON ST,PA,CAMP HILL,17011,1040,6.0,4.0,,X,455146728,125655,2023B
2025 ARLINGTON ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455146740,125655,2023B
2029 ARLINGTON ST,PA,CAMP HILL,17011,1092,13.0,4.0,,X,455146748,125655,2023B
307 N 21ST ST,PA,CAMP HILL,17011,1151,6.0,16.0,,X,455146752,125655,2023B
301 N 21ST ST,PA,CAMP HILL,17011,1248,13.0,13.0,,X,455146756,125655,2023B
2030 LINCOLN ST,PA,CAMP HILL,17011,1385,6.0,10.0,,X,455146760,125655,2023B
2020 LINCOLN ST,PA,CAMP HILL,17011,714,6.0,10.0,,X,455146764,125655,2023B
2024 LINCOLN ST,PA,CAMP HILL,17011,2052,13.0,4.0,,X,455146768,125655,2023B
2014 LINCOLN ST,PA,CAMP HILL,17011,1756,13.0,2.0,,X,455146772,125655,2023B
2008 LINCOLN ST,PA,CAMP HILL,17011,1280,6.0,10.0,,X,455146776,125655,2023B
2006 LINCOLN ST,PA,CAMP HILL,17011,694,6.0,4.0,,X,455146780,125655,2023B
2009 LINCOLN ST,PA,CAMP HILL,17011,1160,6.0,4.0,,X,455146784,125655,2023B
2011 LINCOLN ST,PA,CAMP HILL,17011,1232,13.0,13.0,,X,455146788,125655,2023B
2015 LINCOLN ST,PA,CAMP HILL,17011,2281,13.0,4.0,,X,455146792,125655,2023B
2019 LINCOLN ST,PA,CAMP HILL,17011,1530,13.0,13.0,,X,455146796,125655,2023B
2021 LINCOLN ST,PA,CAMP HILL,17011,1232,13.0,13.0,,X,455146800,125655,2023B
2029 LINCOLN ST,PA,CAMP HILL,17011,1500,6.0,4.0,,X,455146804,125655,2023B
231 N 21ST ST,PA,CAMP HILL,17011,1804,13.0,4.0,,X,455146812,125655,2023B
227 N 21ST ST,PA,CAMP HILL,17011,1292,13.0,4.0,,X,455146816,125655,2023B
2080 CLARENDON ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455146820,125655,2023B
2060 CLARENDON ST,PA,CAMP HILL,17011,1597,6.0,13.0,,X,455146824,125655,2023B
2030 CLARENDON ST,PA,CAMP HILL,17011,1408,13.0,10.0,,X,455146828,125655,2023B
2024 CLARENDON ST,PA,CAMP HILL,17011,1348,13.0,13.0,,X,455146832,125655,2023B
2012 CLARENDON ST,PA,CAMP HILL,17011,1576,13.0,8.0,,X,455146840,125655,2023B
2000 CLARENDON ST,PA,CAMP HILL,17011,1120,6.0,2.0,,X,455146848,125655,2023B
2001 CLARENDON ST,PA,CAMP HILL,17011,1724,13.0,4.0,,X,455146856,125655,2023B
1922 DARTMOUTH ST,PA,CAMP HILL,17011,1140,13.0,4.0,,X,455146868,125655,2023B
2025 CLARENDON ST,PA,CAMP HILL,17011,1584,13.0,10.0,,X,455146876,125655,2023B
2029 CLARENDON ST,PA,CAMP HILL,17011,1396,13.0,10.0,,X,455146884,125655,2023B
2061 CLARENDON ST,PA,CAMP HILL,17011,1863,6.0,4.0,,X,455146896,125655,2023B
2095 CLARENDON ST,PA,CAMP HILL,17011,1395,13.0,10.0,,X,455146908,125655,2023B
225 N 21ST ST,PA,CAMP HILL,17011,1398,13.0,4.0,,X,455146912,125655,2023B
221 N 21ST ST,PA,CAMP HILL,17011,1762,6.0,10.0,,X,455146916,125655,2023B
2098 DARTMOUTH ST,PA,CAMP HILL,17011,648,13.0,4.0,,X,455146920,125655,2023B
2076 DARTMOUTH ST,PA,CAMP HILL,17011,2234,13.0,4.0,,X,455146924,125655,2023B
2002 DARTMOUTH ST,PA,CAMP HILL,17011,1296,13.0,10.0,,X,455146928,125655,2023B
2005 DARTMOUTH ST,PA,CAMP HILL,17011,2052,13.0,13.0,,X,455146932,125655,2023B
2003 DARTMOUTH ST,PA,CAMP HILL,17011,1860,13.0,8.0,,X,455146936,125655,2023B
2017 DARTMOUTH ST,PA,CAMP HILL,17011,2136,13.0,10.0,,X,455146940,125655,2023B
2019 DARTMOUTH ST,PA,CAMP HILL,17011,1396,13.0,10.0,,X,455146944,125655,2023B
2071 DARTMOUTH ST,PA,CAMP HILL,17011,1880,13.0,4.0,,X,455146948,125655,2023B
2081 DARTMOUTH ST,PA,CAMP HILL,17011,1040,13.0,4.0,,X,455146952,125655,2023B
2091 DARTMOUTH ST,PA,CAMP HILL,17011,1060,6.0,13.0,,X,455146956,125655,2023B
151 N 21ST ST,PA,CAMP HILL,17011,1284,13.0,4.0,,X,455146960,125655,2023B
149 N 21ST ST,PA,CAMP HILL,17011,1593,13.0,10.0,,X,455146964,125655,2023B
147 N 21ST ST,PA,CAMP HILL,17011,1233,13.0,10.0,,X,455146968,125655,2023B
1916 LOGAN ST,PA,CAMP HILL,17011,1225,6.0,4.0,,X,455146976,125655,2023B
1914 LOGAN ST,PA,CAMP HILL,17011,1204,13.0,4.0,,X,455146980,125655,2023B
1912 LOGAN ST,PA,CAMP HILL,17011,1225,13.0,4.0,,X,455146984,125655,2023B
1910 LOGAN ST,PA,CAMP HILL,17011,1204,13.0,4.0,,X,455146992,125655,2023B
1908 LOGAN ST,PA,CAMP HILL,17011,1204,13.0,4.0,,X,455147000,125655,2023B
1909 LOGAN ST,PA,CAMP HILL,17011,1204,13.0,4.0,,X,455147012,125655,2023B
1911 LOGAN ST,PA,CAMP HILL,17011,1204,13.0,4.0,,X,455147020,125655,2023B
1913 LOGAN ST,PA,CAMP HILL,17011,1225,13.0,4.0,,X,455147028,125655,2023B
1915 LOGAN ST,PA,CAMP HILL,17011,1204,6.0,4.0,,X,455147040,125655,2023B
135 N 21ST ST,PA,CAMP HILL,17011,1562,13.0,10.0,13,X,455147048,125655,2023B
125 N 21ST ST,PA,CAMP HILL,17011,1882,13.0,4.0,,X,455147064,125655,2023B
2000 HIGH ST,PA,CAMP HILL,17011,2843,6.0,10.0,,X,455147072,125655,2023B
1952 HIGH ST,PA,CAMP HILL,17011,3265,6.0,16.0,,X,455147076,125655,2023B
1944 HIGH ST,PA,CAMP HILL,17011,2332,6.0,10.0,,X,455147080,125655,2023B
2103 LOGAN ST,PA,CAMP HILL,17011,1066,6.0,4.0,,X,455147084,125655,2023B
2111 LOGAN ST,PA,CAMP HILL,17011,1178,13.0,4.0,,X,455147088,125655,2023B
2115 LOGAN ST,PA,CAMP HILL,17011,1590,13.0,10.0,,X,455147092,125655,2023B
2125 LOGAN ST,PA,CAMP HILL,17011,1120,13.0,4.0,,X,455147096,125655,2023B
2201 LOGAN ST,PA,CAMP HILL,17011,1823,13.0,10.0,,X,455147100,125655,2023B
2205 LOGAN ST,PA,CAMP HILL,17011,1820,13.0,4.0,,X,455147104,125655,2023B
2219 LOGAN ST,PA,CAMP HILL,17011,1232,6.0,4.0,,X,455147108,125655,2023B
139 N 23RD ST,PA,CAMP HILL,17011,1066,6.0,4.0,,X,455147112,125655,2023B
115 N 23RD ST,PA,CAMP HILL,17011,1397,6.0,10.0,,X,455147120,125655,2023B
111 N 23RD ST,PA,CAMP HILL,17011,1778,6.0,10.0,,X,455147124,125655,2023B
100 N 21ST ST,PA,CAMP HILL,17011,1968,13.0,10.0,,X,455147136,125655,2023B
104 N 21ST ST,PA,CAMP HILL,17011,1240,13.0,4.0,,X,455147140,125655,2023B
110 N 21ST ST,PA,CAMP HILL,17011,1732,6.0,10.0,,X,455147144,125655,2023B
114 N 21ST ST,PA,CAMP HILL,17011,1352,13.0,4.0,,X,455147148,125655,2023B
116 N 21ST ST,PA,CAMP HILL,17011,1352,13.0,4.0,,X,455147160,125655,2023B
118 N 21ST ST,PA,CAMP HILL,17011,1352,13.0,4.0,,X,455147168,125655,2023B
122 N 21ST ST,PA,CAMP HILL,17011,1408,6.0,10.0,,X,455147184,125655,2023B
147 N 24TH ST,PA,CAMP HILL,17011,1792,6.0,16.0,,X,455147196,125655,2023B
141 N 24TH ST,PA,CAMP HILL,17011,1888,6.0,16.0,,X,455147204,125655,2023B
131 N 24TH ST,PA,CAMP HILL,17011,2449,13.0,4.0,,X,455147212,125655,2023B
129 N 24TH ST,PA,CAMP HILL,17011,2880,6.0,10.0,,X,455147220,125655,2023B
125 N 24TH ST,PA,CAMP HILL,17011,1560,6.0,16.0,,X,455147224,125655,2023B
123 N 24TH ST,PA,CAMP HILL,17011,6774,13.0,4.0,,X,455147228,125655,2023B
115 N 24TH ST,PA,CAMP HILL,17011,2189,6.0,16.0,,X,455147232,125655,2023B
109 N 24TH ST,PA,CAMP HILL,17011,1923,6.0,16.0,,X,455147236,125655,2023B
107 N 24TH ST,PA,CAMP HILL,17011,4038,13.0,16.0,,X,455147240,125655,2023B
101 N 24TH ST,PA,CAMP HILL,17011,3816,13.0,4.0,,X,455147244,125655,2023B
2314 WALNUT ST,PA,CAMP HILL,17011,2378,13.0,4.0,,X,455147248,125655,2023B
100 N 23RD ST,PA,CAMP HILL,17011,2500,6.0,16.0,13,X,455147252,125655,2023B
104 N 23RD ST,PA,CAMP HILL,17011,2483,13.0,10.0,,X,455147256,125655,2023B
108 N 23RD ST,PA,CAMP HILL,17011,2766,13.0,4.0,,X,455147260,125655,2023B
112 N 23RD ST,PA,CAMP HILL,17011,2615,13.0,4.0,,X,455147264,125655,2023B
2315 KENT ST,PA,CAMP HILL,17011,2404,13.0,4.0,,X,455147272,125655,2023B
2316 KENT ST,PA,CAMP HILL,17011,1532,6.0,4.0,,X,455147276,125655,2023B
2310 KENT ST,PA,CAMP HILL,17011,1946,13.0,10.0,,X,455147280,125655,2023B
2308 KENT ST,PA,CAMP HILL,17011,1452,6.0,4.0,,X,455147284,125655,2023B
2304 KENT ST,PA,CAMP HILL,17011,2384,13.0,4.0,,X,455147288,125655,2023B
2300 KENT ST,PA,CAMP HILL,17011,2320,13.0,4.0,,X,455147292,125655,2023B
134 N 23RD ST,PA,CAMP HILL,17011,2316,13.0,4.0,,X,455147296,125655,2023B
138 N 23RD ST,PA,CAMP HILL,17011,1942,13.0,4.0,,X,455147320,125655,2023B
142 N 23RD ST,PA,CAMP HILL,17011,1406,6.0,10.0,,X,455147332,125655,2023B
2321 LOGAN ST,PA,CAMP HILL,17011,1980,6.0,10.0,,X,455147344,125655,2023B
152 WILLOW AVE,PA,CAMP HILL,17011,1264,13.0,4.0,,X,455147352,125655,2023B
154 WILLOW AVE,PA,CAMP HILL,17011,1300,13.0,16.0,,X,455147364,125655,2023B
159 N 25TH ST,PA,CAMP HILL,17011,2004,6.0,10.0,,X,455147368,125655,2023B
155 N 25TH ST,PA,CAMP HILL,17011,2010,6.0,16.0,,X,455147372,125655,2023B
151 N 25TH ST,PA,CAMP HILL,17011,1280,6.0,10.0,,X,455147376,125655,2023B
149 N 25TH ST,PA,CAMP HILL,17011,3033,13.0,10.0,,X,455147380,125655,2023B
133 N 25TH ST,PA,CAMP HILL,17011,3084,13.0,4.0,,X,455147384,125655,2023B
145 N 26TH ST,PA,CAMP HILL,17011,3724,13.0,4.0,,X,455147392,125655,2023B
143 N 26TH ST,PA,CAMP HILL,17011,2156,13.0,4.0,,X,455147396,125655,2023B
139 N 26TH ST,PA,CAMP HILL,17011,1564,6.0,16.0,,X,455147400,125655,2023B
135 N 26TH ST,PA,CAMP HILL,17011,1726,6.0,16.0,,X,455147404,125655,2023B
125 N 26TH ST,PA,CAMP HILL,17011,2684,13.0,4.0,,X,455147408,125655,2023B
131 N 26TH ST,PA,CAMP HILL,17011,1524,6.0,16.0,,X,455147412,125655,2023B
121 N 26TH ST,PA,CAMP HILL,17011,2017,6.0,16.0,,X,455147416,125655,2023B
119 N 26TH ST,PA,CAMP HILL,17011,1744,13.0,4.0,,X,455147420,125655,2023B
117 N 26TH ST,PA,CAMP HILL,17011,725,13.0,4.0,,X,455147424,125655,2023B
109 N 26TH ST,PA,CAMP HILL,17011,2634,13.0,4.0,,X,455147428,125655,2023B
105 N 26TH ST,PA,CAMP HILL,17011,1268,13.0,4.0,,X,455147432,125655,2023B
103 N 26TH ST,PA,CAMP HILL,17011,1268,6.0,4.0,,X,455147436,125655,2023B
101 N 26TH ST,PA,CAMP HILL,17011,2104,6.0,16.0,,X,455147440,125655,2023B
104 N 25TH ST,PA,CAMP HILL,17011,4693,13.0,16.0,,X,455147444,125655,2023B
106 N 25TH ST,PA,CAMP HILL,17011,2760,13.0,16.0,,X,455147448,125655,2023B
110 N 25TH ST,PA,CAMP HILL,17011,2521,6.0,16.0,,X,455147456,125655,2023B
116 N 25TH ST,PA,CAMP HILL,17011,1997,13.0,4.0,,X,455147464,125655,2023B
120 N 25TH ST,PA,CAMP HILL,17011,2331,13.0,4.0,,X,455147472,125655,2023B
132 N 25TH ST,PA,CAMP HILL,17011,3299,13.0,4.0,,X,455147480,125655,2023B
134 N 25TH ST,PA,CAMP HILL,17011,1184,13.0,4.0,,X,455147492,125655,2023B
138 N 25TH ST,PA,CAMP HILL,17011,1926,6.0,16.0,,X,455147500,125655,2023B
146 N 25TH ST,PA,CAMP HILL,17011,2550,13.0,10.0,,X,455147508,125655,2023B
2621 LOGAN ST,PA,CAMP HILL,17011,2388,13.0,4.0,,X,455147516,125655,2023B
2627 LOGAN ST,PA,CAMP HILL,17011,3116,13.0,4.0,,X,455147524,125655,2023B
131 N 27TH ST,PA,CAMP HILL,17011,1736,13.0,4.0,,X,455147528,125655,2023B
127 N 27TH ST,PA,CAMP HILL,17011,1764,13.0,4.0,,X,455147532,125655,2023B
125 N 27TH ST,PA,CAMP HILL,17011,1578,6.0,10.0,,X,455147536,125655,2023B
123 N 27TH ST,PA,CAMP HILL,17011,1854,13.0,10.0,,X,455147540,125655,2023B
119 N 27TH ST,PA,CAMP HILL,17011,2053,13.0,16.0,,X,455147544,125655,2023B
115 N 27TH ST,PA,CAMP HILL,17011,1488,13.0,2.0,,X,455147548,125655,2023B
107 N 27TH ST,PA,CAMP HILL,17011,2216,13.0,4.0,,X,455147552,125655,2023B
2622 WALNUT ST,PA,CAMP HILL,17011,3073,13.0,10.0,,X,455147556,125655,2023B
